property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area_sqft,purpose,bedrooms,date_added,agency,agent
102240,6,https://www.zameen.com/Property/karachi_north_nazimabad_102240.html,House,1697836.0,North Nazimabad,Karachi,Sindh,24.876091,66.947607,2,2574.5,For Sale,3,2024-01-15,Agency 3,Agent 62
102242,13,https://www.zameen.com/Property/karachi_shah_faisal_town_102242.html,House,2851016.0,Shah Faisal Town,Karachi,Sindh,24.862471,66.989182,4,8563.5,For Sale,4,2023-12-24,Agency 12,Agent 61
102245,5,https://www.zameen.com/Property/karachi_pechs_102245.html,Flat,2258070.0,PECHS,Karachi,Sindh,24.819163,66.935459,2,2495.2,For Sale,3,2024-03-25,Agency 22,Agent 9
102247,14,https://www.zameen.com/Property/karachi_landhi_102247.html,House,800000.0,Landhi,Karachi,Sindh,24.86355,67.175326,2,1701.0,For Sale,3,2023-10-12,Agency 11,Agent 106
102250,13,https://www.zameen.com/Property/karachi_shah_faisal_town_102250.html,Lower Portion,887084.0,Shah Faisal Town,Karachi,Sindh,24.833084,66.98624,3,1597.7,For Sale,3,2024-01-30,Agency 24,Agent 36
102251,2,https://www.zameen.com/Property/karachi_clifton_102251.html,Flat,1653745.0,Clifton,Karachi,Sindh,24.841678,66.835161,3,841.4,For Sale,3,2023-12-29,Agency 2,Agent 31
102252,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_102252.html,Upper Portion,1326609.0,Gulistan-e-Jauhar,Karachi,Sindh,24.733529,66.838861,2,1128.1,For Sale,3,2024-05-30,Agency 5,Agent 75
102253,13,https://www.zameen.com/Property/karachi_shah_faisal_town_102253.html,Flat,923743.0,Shah Faisal Town,Karachi,Sindh,24.680715,67.15559,3,2343.9,For Sale,3,2023-07-24,Agency 31,Agent 49
102255,14,https://www.zameen.com/Property/karachi_landhi_102255.html,Lower Portion,1184048.0,Landhi,Karachi,Sindh,24.985521,67.186555,3,1907.1,For Sale,3,2024-03-19,Agency 7,Agent 65
102259,11,https://www.zameen.com/Property/karachi_federal_b_area_102259.html,Flat,935086.0,Federal B Area,Karachi,Sindh,24.788355,66.937659,1,1451.3,For Sale,2,2023-10-11,Agency 33,Agent 74
102260,11,https://www.zameen.com/Property/karachi_federal_b_area_102260.html,Farm House,10101931.0,Federal B Area,Karachi,Sindh,24.903841,66.999567,3,22115.6,For Sale,5,2024-11-17,Agency 20,Agent 96
102261,1,https://www.zameen.com/Property/karachi_dha_defence_102261.html,Flat,3035985.0,DHA Defence,Karachi,Sindh,24.730825,67.144885,2,2685.3,For Sale,2,2024-11-17,Agency 25,Agent 20
102262,6,https://www.zameen.com/Property/karachi_north_nazimabad_102262.html,Farm House,9399050.0,North Nazimabad,Karachi,Sindh,24.808044,66.856772,6,21296.1,For Sale,6,2024-03-05,Agency 19,Agent 58
102264,8,https://www.zameen.com/Property/karachi_malir_102264.html,Flat,1170711.0,Malir,Karachi,Sindh,24.781043,67.143705,3,823.1,For Sale,3,2023-10-17,Agency 16,Agent 9
102265,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_102265.html,Upper Portion,1715733.0,Gulistan-e-Jauhar,Karachi,Sindh,24.746666,67.157173,3,1281.6,For Sale,4,2023-11-16,Agency 11,Agent 53
102266,13,https://www.zameen.com/Property/karachi_shah_faisal_town_102266.html,Lower Portion,1372742.0,Shah Faisal Town,Karachi,Sindh,25.003636,66.837823,4,2245.9,For Sale,4,2023-03-31,Agency 11,Agent 70
102267,10,https://www.zameen.com/Property/karachi_nazimabad_102267.html,Flat,945144.0,Nazimabad,Karachi,Sindh,24.774949,67.017703,1,2097.7,For Sale,1,2024-10-08,Agency 32,Agent 40
102268,11,https://www.zameen.com/Property/karachi_federal_b_area_102268.html,Farm House,9746429.0,Federal B Area,Karachi,Sindh,24.91231,67.041901,4,23532.7,For Sale,4,2024-04-30,Agency 15,Agent 102
102275,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102275.html,House,3671950.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.953915,67.021289,3,5046.8,For Sale,3,2023-03-29,Agency 18,Agent 17
102276,9,https://www.zameen.com/Property/karachi_korangi_102276.html,Farm House,4181886.0,Korangi,Karachi,Sindh,25.00732,66.938977,4,10857.9,For Sale,5,2024-10-12,Agency 26,Agent 104
102278,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_102278.html,Flat,1985398.0,Bahria Town Karachi,Karachi,Sindh,24.765657,67.145472,2,2192.5,For Sale,3,2024-02-06,Agency 8,Agent 89
102279,10,https://www.zameen.com/Property/karachi_nazimabad_102279.html,House,2972354.0,Nazimabad,Karachi,Sindh,24.793874,67.168061,2,5273.3,For Sale,3,2024-06-03,Agency 14,Agent 62
102280,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102280.html,House,4276481.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.706754,66.949175,3,7930.9,For Sale,3,2024-03-13,Agency 17,Agent 103
102281,6,https://www.zameen.com/Property/karachi_north_nazimabad_102281.html,Flat,2107558.0,North Nazimabad,Karachi,Sindh,24.830225,67.159267,3,2239.4,For Sale,3,2023-02-03,Agency 4,Agent 69
102282,5,https://www.zameen.com/Property/karachi_pechs_102282.html,Flat,1159156.0,PECHS,Karachi,Sindh,24.727378,66.989747,2,1146.2,For Sale,2,2024-02-15,Agency 5,Agent 9
102283,8,https://www.zameen.com/Property/karachi_malir_102283.html,Flat,2210958.0,Malir,Karachi,Sindh,24.926246,67.129518,4,2458.7,For Sale,4,2024-07-24,Agency 14,Agent 26
102284,6,https://www.zameen.com/Property/karachi_north_nazimabad_102284.html,Room,800000.0,North Nazimabad,Karachi,Sindh,24.851451,66.857658,1,660.8,For Sale,1,2023-06-17,Agency 14,Agent 74
102286,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_102286.html,Room,800000.0,Gulistan-e-Jauhar,Karachi,Sindh,24.80855,66.854416,1,445.3,For Sale,1,2024-04-15,Agency 10,Agent 101
102287,15,https://www.zameen.com/Property/karachi_surjani_town_102287.html,House,1876489.0,Surjani Town,Karachi,Sindh,24.915652,66.994487,3,2465.0,For Sale,5,2023-12-26,Agency 13,Agent 64
102289,11,https://www.zameen.com/Property/karachi_federal_b_area_102289.html,House,2437094.0,Federal B Area,Karachi,Sindh,24.863722,67.010046,3,5101.2,For Sale,4,2023-03-21,Agency 35,Agent 72
102290,8,https://www.zameen.com/Property/karachi_malir_102290.html,Upper Portion,881106.0,Malir,Karachi,Sindh,25.038969,66.957894,1,2049.5,For Sale,2,2023-05-15,Agency 29,Agent 57
102291,15,https://www.zameen.com/Property/karachi_surjani_town_102291.html,Upper Portion,1207461.0,Surjani Town,Karachi,Sindh,24.735653,67.048775,2,1201.3,For Sale,3,2023-09-05,Agency 27,Agent 4
102293,6,https://www.zameen.com/Property/karachi_north_nazimabad_102293.html,Upper Portion,1515475.0,North Nazimabad,Karachi,Sindh,24.901564,67.087444,2,1352.0,For Sale,3,2023-10-24,Agency 38,Agent 18
102294,1,https://www.zameen.com/Property/karachi_dha_defence_102294.html,House,9526142.0,DHA Defence,Karachi,Sindh,24.774025,67.016107,4,6431.9,For Sale,6,2024-06-26,Agency 16,Agent 47
102295,1,https://www.zameen.com/Property/karachi_dha_defence_102295.html,House,3126721.0,DHA Defence,Karachi,Sindh,24.990858,66.95004,4,2741.1,For Sale,4,2023-11-22,Agency 2,Agent 55
102296,11,https://www.zameen.com/Property/karachi_federal_b_area_102296.html,Room,800000.0,Federal B Area,Karachi,Sindh,24.97772,67.102787,1,655.4,For Sale,1,2024-09-23,Agency 1,Agent 63
102298,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_102298.html,Lower Portion,2110755.0,Bahria Town Karachi,Karachi,Sindh,24.96067,67.164616,2,1920.0,For Sale,3,2023-01-18,Agency 4,Agent 101
102299,9,https://www.zameen.com/Property/karachi_korangi_102299.html,Flat,1273351.0,Korangi,Karachi,Sindh,24.725027,67.098871,3,2546.6,For Sale,3,2023-11-24,Agency 15,Agent 98
102300,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_102300.html,Lower Portion,1926500.0,Bahria Town Karachi,Karachi,Sindh,24.9168,66.941756,2,1801.0,For Sale,2,2023-11-10,Agency 21,Agent 99
102301,5,https://www.zameen.com/Property/karachi_pechs_102301.html,Flat,2204665.0,PECHS,Karachi,Sindh,24.89669,67.063397,1,2645.4,For Sale,2,2023-03-16,Agency 19,Agent 18
102302,12,https://www.zameen.com/Property/karachi_scheme_33_102302.html,House,1594690.0,Scheme 33,Karachi,Sindh,24.973844,67.105757,2,2489.0,For Sale,2,2023-12-31,Agency 33,Agent 100
102304,5,https://www.zameen.com/Property/karachi_pechs_102304.html,Flat,2620181.0,PECHS,Karachi,Sindh,24.889751,67.139568,3,2404.7,For Sale,3,2023-01-05,Agency 6,Agent 57
102305,14,https://www.zameen.com/Property/karachi_landhi_102305.html,Flat,1013384.0,Landhi,Karachi,Sindh,24.922353,66.984324,2,2615.5,For Sale,3,2023-04-09,Agency 5,Agent 63
102306,14,https://www.zameen.com/Property/karachi_landhi_102306.html,House,1863340.0,Landhi,Karachi,Sindh,24.98662,66.91698,2,5966.6,For Sale,3,2023-12-23,Agency 25,Agent 49
102307,5,https://www.zameen.com/Property/karachi_pechs_102307.html,House,1788461.0,PECHS,Karachi,Sindh,24.810603,66.89905,2,1596.0,For Sale,3,2023-02-16,Agency 38,Agent 27
102308,5,https://www.zameen.com/Property/karachi_pechs_102308.html,Flat,1267910.0,PECHS,Karachi,Sindh,24.907768,66.99268,3,1382.3,For Sale,3,2023-12-16,Agency 25,Agent 92
102309,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102309.html,House,2013090.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.786252,67.125926,2,2472.6,For Sale,3,2023-12-06,Agency 30,Agent 68
102310,5,https://www.zameen.com/Property/karachi_pechs_102310.html,Lower Portion,1827159.0,PECHS,Karachi,Sindh,24.696714,67.089496,3,994.4,For Sale,3,2023-07-19,Agency 40,Agent 87
102311,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_102311.html,House,924955.0,Gulistan-e-Jauhar,Karachi,Sindh,24.853706,67.01713,3,1606.8,For Sale,3,2024-10-01,Agency 33,Agent 29
102312,10,https://www.zameen.com/Property/karachi_nazimabad_102312.html,Farm House,5466313.0,Nazimabad,Karachi,Sindh,24.819201,67.063151,5,12066.0,For Sale,6,2023-04-15,Agency 23,Agent 75
102314,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_102314.html,Flat,1661497.0,Bahria Town Karachi,Karachi,Sindh,24.691424,67.048221,4,1501.6,For Sale,4,2024-01-04,Agency 23,Agent 57
102315,5,https://www.zameen.com/Property/karachi_pechs_102315.html,House,4004341.0,PECHS,Karachi,Sindh,24.74017,67.159885,5,5005.5,For Sale,5,2024-03-12,Agency 38,Agent 15
102316,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_102316.html,House,2075226.0,Bahria Town Karachi,Karachi,Sindh,24.841863,67.170795,3,1212.2,For Sale,5,2024-10-03,Agency 35,Agent 33
102317,1,https://www.zameen.com/Property/karachi_dha_defence_102317.html,House,5087065.0,DHA Defence,Karachi,Sindh,25.017264,67.06759,3,3539.8,For Sale,3,2023-03-05,Agency 24,Agent 33
102318,8,https://www.zameen.com/Property/karachi_malir_102318.html,Farm House,4417080.0,Malir,Karachi,Sindh,24.911227,66.942052,5,14614.7,For Sale,7,2024-01-21,Agency 35,Agent 98
102322,1,https://www.zameen.com/Property/karachi_dha_defence_102322.html,Flat,3120543.0,DHA Defence,Karachi,Sindh,24.987567,67.17951,2,1669.2,For Sale,4,2024-07-23,Agency 18,Agent 52
102323,14,https://www.zameen.com/Property/karachi_landhi_102323.html,Flat,1330805.0,Landhi,Karachi,Sindh,25.011875,67.164752,3,2358.2,For Sale,3,2024-06-04,Agency 18,Agent 117
102324,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_102324.html,Flat,1711709.0,Bahria Town Karachi,Karachi,Sindh,24.985657,66.968197,1,1925.0,For Sale,2,2023-12-14,Agency 37,Agent 119
102328,9,https://www.zameen.com/Property/karachi_korangi_102328.html,Farm House,8581737.0,Korangi,Karachi,Sindh,24.869912,66.947501,6,29734.3,For Sale,6,2023-10-03,Agency 1,Agent 73
102329,9,https://www.zameen.com/Property/karachi_korangi_102329.html,Upper Portion,1341202.0,Korangi,Karachi,Sindh,24.684123,66.927387,2,1628.6,For Sale,3,2023-05-08,Agency 28,Agent 9
102330,11,https://www.zameen.com/Property/karachi_federal_b_area_102330.html,Flat,1449623.0,Federal B Area,Karachi,Sindh,24.791432,67.186838,2,2628.7,For Sale,2,2024-08-12,Agency 35,Agent 6
102332,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102332.html,House,2720762.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.731613,66.830706,3,3297.3,For Sale,4,2024-09-14,Agency 25,Agent 12
102333,6,https://www.zameen.com/Property/karachi_north_nazimabad_102333.html,Upper Portion,1478520.0,North Nazimabad,Karachi,Sindh,24.740391,67.10769,2,1377.9,For Sale,3,2023-10-12,Agency 6,Agent 93
102334,8,https://www.zameen.com/Property/karachi_malir_102334.html,House,1697971.0,Malir,Karachi,Sindh,24.81963,67.074547,4,1754.3,For Sale,4,2024-02-29,Agency 32,Agent 52
102335,5,https://www.zameen.com/Property/karachi_pechs_102335.html,Flat,1652831.0,PECHS,Karachi,Sindh,24.949114,66.883294,4,1049.6,For Sale,4,2024-05-28,Agency 26,Agent 63
102336,1,https://www.zameen.com/Property/karachi_dha_defence_102336.html,Flat,1935668.0,DHA Defence,Karachi,Sindh,24.892948,67.097637,1,1572.2,For Sale,1,2023-09-08,Agency 19,Agent 102
102337,9,https://www.zameen.com/Property/karachi_korangi_102337.html,Upper Portion,1333162.0,Korangi,Karachi,Sindh,24.936426,66.978394,2,1957.0,For Sale,3,2024-06-09,Agency 17,Agent 9
102339,8,https://www.zameen.com/Property/karachi_malir_102339.html,House,2483866.0,Malir,Karachi,Sindh,24.909291,67.130417,4,8320.5,For Sale,4,2024-03-07,Agency 3,Agent 2
102342,1,https://www.zameen.com/Property/karachi_dha_defence_102342.html,Upper Portion,1637680.0,DHA Defence,Karachi,Sindh,24.986202,66.857212,2,1242.4,For Sale,2,2023-01-22,Agency 26,Agent 10
102343,2,https://www.zameen.com/Property/karachi_clifton_102343.html,Flat,3029463.0,Clifton,Karachi,Sindh,24.778547,66.897113,2,1410.9,For Sale,3,2023-06-24,Agency 39,Agent 107
102344,1,https://www.zameen.com/Property/karachi_dha_defence_102344.html,Lower Portion,1627876.0,DHA Defence,Karachi,Sindh,24.708344,67.169344,2,1117.1,For Sale,3,2023-03-11,Agency 12,Agent 58
102346,14,https://www.zameen.com/Property/karachi_landhi_102346.html,Flat,1269397.0,Landhi,Karachi,Sindh,24.956182,66.901874,1,2182.7,For Sale,2,2023-07-29,Agency 9,Agent 86
102347,10,https://www.zameen.com/Property/karachi_nazimabad_102347.html,Lower Portion,1421378.0,Nazimabad,Karachi,Sindh,24.963003,66.902897,3,1550.1,For Sale,3,2024-09-01,Agency 18,Agent 43
102349,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_102349.html,Upper Portion,1287768.0,Gulistan-e-Jauhar,Karachi,Sindh,24.896315,66.90203,3,1796.3,For Sale,3,2023-11-07,Agency 13,Agent 34
102350,8,https://www.zameen.com/Property/karachi_malir_102350.html,House,2058789.0,Malir,Karachi,Sindh,24.862628,67.158746,4,1771.5,For Sale,6,2024-10-05,Agency 40,Agent 16
102351,11,https://www.zameen.com/Property/karachi_federal_b_area_102351.html,Flat,970303.0,Federal B Area,Karachi,Sindh,24.863288,67.085016,4,1086.9,For Sale,4,2024-03-24,Agency 7,Agent 35
102352,6,https://www.zameen.com/Property/karachi_north_nazimabad_102352.html,House,2586783.0,North Nazimabad,Karachi,Sindh,24.780075,66.894941,2,3669.5,For Sale,3,2023-01-29,Agency 33,Agent 45
102353,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102353.html,Upper Portion,1553961.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.974832,67.010727,1,2225.2,For Sale,2,2024-01-15,Agency 4,Agent 116
102354,14,https://www.zameen.com/Property/karachi_landhi_102354.html,Room,800000.0,Landhi,Karachi,Sindh,24.84957,67.166094,1,551.5,For Sale,1,2023-03-22,Agency 27,Agent 2
102355,5,https://www.zameen.com/Property/karachi_pechs_102355.html,House,5167747.0,PECHS,Karachi,Sindh,25.038481,66.886262,4,6758.7,For Sale,4,2023-02-07,Agency 30,Agent 96
102356,9,https://www.zameen.com/Property/karachi_korangi_102356.html,House,1555589.0,Korangi,Karachi,Sindh,24.939801,66.91918,2,5831.9,For Sale,3,2024-05-30,Agency 35,Agent 85
102357,15,https://www.zameen.com/Property/karachi_surjani_town_102357.html,Room,800000.0,Surjani Town,Karachi,Sindh,24.71977,67.159204,1,409.0,For Sale,1,2023-01-28,Agency 11,Agent 27
102358,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_102358.html,House,2489173.0,Gulistan-e-Jauhar,Karachi,Sindh,24.898653,67.023403,2,4960.5,For Sale,3,2024-02-27,Agency 35,Agent 41
102359,14,https://www.zameen.com/Property/karachi_landhi_102359.html,Flat,800000.0,Landhi,Karachi,Sindh,24.875656,66.908498,1,2195.6,For Sale,1,2023-01-31,Agency 22,Agent 53
102360,10,https://www.zameen.com/Property/karachi_nazimabad_102360.html,House,4050232.0,Nazimabad,Karachi,Sindh,24.714368,67.025748,3,8235.4,For Sale,3,2024-08-24,Agency 25,Agent 68
102361,6,https://www.zameen.com/Property/karachi_north_nazimabad_102361.html,House,4784630.0,North Nazimabad,Karachi,Sindh,24.6931,67.110324,5,7472.5,For Sale,6,2024-03-14,Agency 35,Agent 41
102362,8,https://www.zameen.com/Property/karachi_malir_102362.html,Flat,2095061.0,Malir,Karachi,Sindh,24.733694,67.068446,4,2520.9,For Sale,4,2024-10-26,Agency 27,Agent 58
102363,15,https://www.zameen.com/Property/karachi_surjani_town_102363.html,House,1484920.0,Surjani Town,Karachi,Sindh,24.773775,66.933147,3,3957.7,For Sale,4,2023-09-30,Agency 31,Agent 92
102365,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102365.html,House,3185626.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.767391,67.037091,3,4550.6,For Sale,3,2024-05-28,Agency 14,Agent 71
102367,8,https://www.zameen.com/Property/karachi_malir_102367.html,Lower Portion,853029.0,Malir,Karachi,Sindh,24.841653,66.884602,2,1096.2,For Sale,3,2023-05-01,Agency 11,Agent 34
102370,5,https://www.zameen.com/Property/karachi_pechs_102370.html,Flat,1578814.0,PECHS,Karachi,Sindh,24.898154,66.930519,2,1741.8,For Sale,2,2024-01-03,Agency 5,Agent 61
102371,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102371.html,Flat,1282537.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.787629,66.929161,2,2670.9,For Sale,2,2024-01-15,Agency 4,Agent 101
102372,6,https://www.zameen.com/Property/karachi_north_nazimabad_102372.html,Upper Portion,1418242.0,North Nazimabad,Karachi,Sindh,24.778052,66.988482,1,1763.7,For Sale,2,2023-04-16,Agency 27,Agent 17
102373,2,https://www.zameen.com/Property/karachi_clifton_102373.html,Upper Portion,2151850.0,Clifton,Karachi,Sindh,24.748028,66.955416,2,1134.5,For Sale,3,2024-06-13,Agency 29,Agent 75
102375,5,https://www.zameen.com/Property/karachi_pechs_102375.html,Upper Portion,1384674.0,PECHS,Karachi,Sindh,24.939658,66.97892,2,1962.4,For Sale,2,2023-04-03,Agency 1,Agent 80
102376,10,https://www.zameen.com/Property/karachi_nazimabad_102376.html,Lower Portion,1256031.0,Nazimabad,Karachi,Sindh,24.877872,67.013287,4,1404.2,For Sale,4,2023-03-14,Agency 18,Agent 55
102377,2,https://www.zameen.com/Property/karachi_clifton_102377.html,Flat,3598875.0,Clifton,Karachi,Sindh,24.755158,67.036018,1,2170.0,For Sale,2,2023-09-27,Agency 19,Agent 26
102378,10,https://www.zameen.com/Property/karachi_nazimabad_102378.html,Flat,1111801.0,Nazimabad,Karachi,Sindh,24.857677,66.864092,2,949.7,For Sale,2,2024-09-12,Agency 23,Agent 18
102380,6,https://www.zameen.com/Property/karachi_north_nazimabad_102380.html,Lower Portion,1534158.0,North Nazimabad,Karachi,Sindh,24.858305,67.023351,3,1456.7,For Sale,3,2024-10-02,Agency 22,Agent 1
102383,8,https://www.zameen.com/Property/karachi_malir_102383.html,Upper Portion,1380683.0,Malir,Karachi,Sindh,25.017506,67.14316,3,1858.2,For Sale,3,2024-09-09,Agency 9,Agent 1
102384,6,https://www.zameen.com/Property/karachi_north_nazimabad_102384.html,Flat,814583.0,North Nazimabad,Karachi,Sindh,24.894945,66.890909,3,1112.0,For Sale,3,2023-09-04,Agency 4,Agent 89
102386,5,https://www.zameen.com/Property/karachi_pechs_102386.html,Flat,987402.0,PECHS,Karachi,Sindh,24.801959,66.888815,2,913.5,For Sale,3,2023-10-31,Agency 17,Agent 44
102387,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102387.html,House,2116583.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.928568,67.046887,2,3912.0,For Sale,2,2023-01-31,Agency 16,Agent 95
102389,9,https://www.zameen.com/Property/karachi_korangi_102389.html,Flat,800000.0,Korangi,Karachi,Sindh,24.799796,67.06825,3,1628.9,For Sale,3,2024-03-18,Agency 5,Agent 44
102393,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102393.html,Flat,1392591.0,Gulshan-e-Iqbal Town,Karachi,Sindh,25.020269,67.094614,2,2371.8,For Sale,2,2024-09-08,Agency 25,Agent 51
102394,2,https://www.zameen.com/Property/karachi_clifton_102394.html,House,3563275.0,Clifton,Karachi,Sindh,24.705064,67.04277,2,2286.2,For Sale,3,2023-04-03,Agency 2,Agent 55
102395,2,https://www.zameen.com/Property/karachi_clifton_102395.html,Lower Portion,2682353.0,Clifton,Karachi,Sindh,25.012153,66.937054,2,1962.3,For Sale,2,2024-06-10,Agency 14,Agent 55
102396,1,https://www.zameen.com/Property/karachi_dha_defence_102396.html,House,4543489.0,DHA Defence,Karachi,Sindh,25.023774,67.090792,2,3618.4,For Sale,3,2023-12-18,Agency 26,Agent 33
102397,10,https://www.zameen.com/Property/karachi_nazimabad_102397.html,House,1760733.0,Nazimabad,Karachi,Sindh,24.959396,66.942435,4,2926.1,For Sale,4,2023-04-13,Agency 28,Agent 84
102398,12,https://www.zameen.com/Property/karachi_scheme_33_102398.html,Upper Portion,822830.0,Scheme 33,Karachi,Sindh,24.756436,67.079573,2,1595.8,For Sale,2,2023-11-14,Agency 19,Agent 61
102399,14,https://www.zameen.com/Property/karachi_landhi_102399.html,Farm House,5941975.0,Landhi,Karachi,Sindh,24.975426,66.93789,4,19994.5,For Sale,6,2023-10-13,Agency 25,Agent 4
102400,1,https://www.zameen.com/Property/karachi_dha_defence_102400.html,Lower Portion,1863791.0,DHA Defence,Karachi,Sindh,24.981057,67.027445,2,1128.0,For Sale,2,2023-10-21,Agency 20,Agent 47
102401,15,https://www.zameen.com/Property/karachi_surjani_town_102401.html,Farm House,6654487.0,Surjani Town,Karachi,Sindh,24.70606,67.117617,4,22675.6,For Sale,5,2024-02-01,Agency 2,Agent 66
102402,11,https://www.zameen.com/Property/karachi_federal_b_area_102402.html,House,4538266.0,Federal B Area,Karachi,Sindh,24.770153,66.890379,3,8023.7,For Sale,4,2024-04-22,Agency 3,Agent 98
102403,1,https://www.zameen.com/Property/karachi_dha_defence_102403.html,Flat,3573338.0,DHA Defence,Karachi,Sindh,25.026113,66.963344,2,2449.3,For Sale,3,2024-07-06,Agency 1,Agent 65
102404,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_102404.html,House,4790481.0,Bahria Town Karachi,Karachi,Sindh,24.743925,67.022613,3,4816.2,For Sale,5,2024-10-06,Agency 40,Agent 44
102405,1,https://www.zameen.com/Property/karachi_dha_defence_102405.html,Flat,2213066.0,DHA Defence,Karachi,Sindh,24.995722,67.037173,1,1527.7,For Sale,2,2024-08-28,Agency 8,Agent 5
102406,14,https://www.zameen.com/Property/karachi_landhi_102406.html,Lower Portion,1565852.0,Landhi,Karachi,Sindh,24.940079,67.09088,2,1826.6,For Sale,3,2024-10-14,Agency 20,Agent 79
102407,6,https://www.zameen.com/Property/karachi_north_nazimabad_102407.html,Flat,1073489.0,North Nazimabad,Karachi,Sindh,24.861153,67.184595,2,802.3,For Sale,2,2023-03-22,Agency 36,Agent 83
102409,14,https://www.zameen.com/Property/karachi_landhi_102409.html,Flat,1112385.0,Landhi,Karachi,Sindh,24.827887,67.094797,2,904.1,For Sale,3,2023-06-20,Agency 26,Agent 7
102411,11,https://www.zameen.com/Property/karachi_federal_b_area_102411.html,House,2000499.0,Federal B Area,Karachi,Sindh,25.011191,66.856472,4,2026.5,For Sale,6,2023-02-08,Agency 30,Agent 80
102412,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102412.html,House,3136843.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.69763,66.861204,3,5304.6,For Sale,3,2023-10-22,Agency 9,Agent 18
102413,14,https://www.zameen.com/Property/karachi_landhi_102413.html,House,2877057.0,Landhi,Karachi,Sindh,25.024361,66.879053,3,8639.9,For Sale,4,2023-02-04,Agency 1,Agent 46
102417,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_102417.html,Flat,2407199.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.81464,66.889957,3,2681.5,For Sale,3,2024-08-23,Agency 36,Agent 106
102419,12,https://www.zameen.com/Property/karachi_scheme_33_102419.html,Farm House,7517656.0,Scheme 33,Karachi,Sindh,24.996808,66.873571,4,24189.6,For Sale,4,2023-03-24,Agency 6,Agent 24
102420,15,https://www.zameen.com/Property/karachi_surjani_town_102420.html,Flat,800000.0,Surjani Town,Karachi,Sindh,24.993736,66.970273,1,915.9,For Sale,1,2023-04-03,Agency 35,Agent 64
102421,13,https://www.zameen.com/Property/karachi_shah_faisal_town_102421.html,House,1003758.0,Shah Faisal Town,Karachi,Sindh,24.865301,66.966079,2,2653.2,For Sale,2,2023-11-28,Agency 40,Agent 108
102422,9,https://www.zameen.com/Property/karachi_korangi_102422.html,Farm House,4255471.0,Korangi,Karachi,Sindh,24.783244,67.185222,6,15000.3,For Sale,6,2023-01-08,Agency 34,Agent 87
102429,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_102429.html,Upper Portion,1916579.0,Gulistan-e-Jauhar,Karachi,Sindh,24.851601,67.095067,3,1811.3,For Sale,4,2024-08-15,Agency 33,Agent 56
102430,2,https://www.zameen.com/Property/karachi_clifton_102430.html,House,8270193.0,Clifton,Karachi,Sindh,24.743973,67.139024,4,6072.3,For Sale,6,2024-04-16,Agency 37,Agent 117
102432,11,https://www.zameen.com/Property/karachi_federal_b_area_102432.html,Lower Portion,1069111.0,Federal B Area,Karachi,Sindh,24.795449,67.126445,1,1981.6,For Sale,2,2023-10-06,Agency 9,Agent 96
102433,5,https://www.zameen.com/Property/karachi_pechs_102433.html,House,4260427.0,PECHS,Karachi,Sindh,24.965454,67.00292,4,3099.5,For Sale,6,2024-09-12,Agency 32,Agent 92
102434,2,https://www.zameen.com/Property/karachi_clifton_102434.html,House,6808189.0,Clifton,Karachi,Sindh,24.688984,67.008089,2,5212.4,For Sale,2,2023-11-21,Agency 40,Agent 109
